0,1,2
0.77692,0.88992,1.0
1.0001,0.95469,1.0
-1.2791,-1.1794,1.0
-0.54386,-0.6007,1.0
-0.048786,-0.068012,1.0
-0.3953,-0.24931,1.0
0.6344,0.58273,1.0
-0.97138,-0.8271,1.0
0.86678,0.77209,1.0
0.41172,0.53232,1.0
-0.9441,-0.95061,1.0
0.38362,0.47329,1.0
-0.255,-0.14091,1.0
-0.26598,-0.10581,1.0
-0.79072,-0.83556,1.0
0.20606,0.13175,1.0
0.5673,0.54128,1.0
2.131,1.7879,0.0
2.4374,1.8346,0.0
2.2773,1.7272,0.0
2.3979,1.5956,0.0
2.564,2.0189,0.0
1.5162,2.2237,0.0
2.6601,1.4156,0.0
0.9945,2.4974,0.0
2.5686,1.7861,0.0
2.273,1.6649,0.0
1.3722,2.2756,0.0
3.4017,1.3021,0.0
2.3742,1.7532,0.0
2.1208,1.8971,0.0
2.1518,1.7888,0.0
2.2233,1.9609,0.0
2.7359,1.5173,0.0
1.4764,2.1653,0.0
2.4902,1.7271,0.0
2.0281,2.2122,0.0
2.0439,1.7852,0.0
1.397,2.3426,0.0
0.93244,2.7001,0.0
1.8536,2.1792,0.0
1.2238,2.5966,0.0
1.071,2.704,0.0
1.8497,2.0227,0.0
2.664,1.6019,0.0
2.2007,2.0099,0.0
1.5482,2.3224,0.0
2.6059,1.5427,0.0
2.2658,1.8349,0.0
1.3568,2.5938,0.0
0.9018,2.6987,0.0
3.1056,1.4283,0.0
1.7017,2.1137,0.0
1.8633,2.1003,0.0
1.2093,2.3428,0.0
2.2356,1.8323,0.0
3.2231,1.3063,0.0
2.569,1.9379,0.0
2.1148,2.0125,0.0
1.8308,1.964,0.0
1.8208,2.0846,0.0
2.4887,1.6864,0.0
1.0038,2.6749,0.0
1.9794,1.8967,0.0
1.6258,2.318,0.0
1.5917,2.2352,0.0
1.2255,2.4515,0.0
2.0203,2.0036,0.0
2.4497,1.607,0.0
2.5925,1.8023,0.0
2.6503,1.7005,0.0
2.1821,2.0984,0.0
2.0316,1.8309,0.0
2.248,1.8209,0.0
1.1545,2.7805,0.0
3.0623,1.3432,0.0
2.8549,1.5487,0.0
1.7366,2.035,0.0
1.1537,2.4854,0.0
2.98,1.3038,0.0
0.99815,2.6354,0.0
2.7702,1.6279,0.0
2.6711,1.7318,0.0
2.6474,1.6722,0.0
2.8107,1.6276,0.0
1.3288,2.4899,0.0
1.4078,2.6045,0.0
0.93497,2.5913,0.0
2.0211,2.1146,0.0
2.0115,2.0265,0.0
1.0823,2.5292,0.0
2.9702,1.3347,0.0
1.6799,2.2843,0.0
2.3198,1.9001,0.0
2.7484,1.6535,0.0
2.261,1.8356,0.0
1.7626,2.0433,0.0
1.135,2.5838,0.0
1.9398,2.0894,0.0
3.2097,1.234,0.0
2.9975,1.5151,0.0
3.0167,1.5136,0.0
2.9986,1.5029,0.0
2.2114,2.0458,0.0
2.0249,1.7993,0.0
1.0412,2.644,0.0
1.7054,2.304,0.0
1.9634,2.0682,0.0
1.444,2.4307,0.0
1.3195,2.2804,0.0
1.6812,2.1289,0.0
1.3198,2.4356,0.0
1.7028,2.1728,0.0
1.0524,2.3837,0.0
2.3132,1.9018,0.0
1.8509,1.89,0.0
2.9326,1.3245,0.0
2.3671,1.6709,0.0
1.8944,1.9867,0.0
1.5403,2.2535,0.0
2.7662,1.7793,0.0
1.4395,2.4127,0.0
2.0084,1.9787,0.0
2.4577,1.7293,0.0
2.0558,1.9274,0.0
2.7399,1.6435,0.0
2.605,1.668,0.0
2.1633,1.822,0.0
2.374,1.729,0.0
3.0198,1.7063,0.0
2.1524,1.9117,0.0
2.0452,2.1388,0.0
1.4009,2.3282,0.0
3.0979,1.4687,0.0
1.1748,2.426,0.0
2.3491,1.9332,0.0
2.2724,1.8772,0.0
2.1479,1.9176,0.0
1.7616,2.1769,0.0
1.6756,2.1929,0.0
1.7431,2.0781,0.0
2.4265,1.6226,0.0
2.4963,1.6413,0.0
2.1563,1.941,0.0
2.0883,1.7914,0.0
0.89622,2.6704,0.0
1.2504,2.3609,0.0
1.6127,2.2341,0.0
2.9094,1.1737,0.0
1.8743,2.1224,0.0
2.0237,1.9467,0.0
2.2789,1.7334,0.0
1.5958,2.3685,0.0
1.5202,2.3406,0.0
1.5188,2.0123,0.0
3.1453,1.1949,0.0
1.8489,2.2169,0.0
2.3803,1.8763,0.0
0.90925,2.6509,0.0
2.4486,1.8139,0.0
2.3122,1.8161,0.0
2.7526,1.5875,0.0
3.2236,0.98912,0.0
1.821,2.0212,0.0
1.4792,2.1783,0.0
3.2842,1.0643,0.0
1.0978,2.5336,0.0
2.1155,2.2505,0.0
2.0259,1.9723,0.0
1.5215,2.0769,0.0
1.2561,2.3962,0.0
2.2401,2.0764,0.0
2.3905,1.7111,0.0
1.5112,2.23,0.0
2.8163,1.6366,0.0
1.8094,2.378,0.0
2.3655,1.7739,0.0
2.7116,1.5817,0.0
3.1273,1.2632,0.0
2.514,1.8676,0.0
1.5469,2.177,0.0
2.7787,1.5954,0.0
1.1701,2.8361,0.0
2.2759,1.896,0.0
2.0021,2.0289,0.0
3.0644,1.6024,0.0
2.9129,1.5981,0.0
1.2527,2.3233,0.0
1.957,1.9867,0.0
3.4109,1.2331,0.0
0.85051,2.5572,0.0
3.0089,1.191,0.0
2.2446,1.8721,0.0
2.377,1.4411,0.0
1.7858,2.1293,0.0
