0,1,2
-0.43694,-0.4439,0.0
-0.27101,-0.36007,0.0
-1.2263,-1.114,0.0
-1.1788,-1.1301,0.0
-0.42757,-0.46475,0.0
0.30262,0.32876,0.0
-0.35718,-0.38512,0.0
0.32949,0.048853,0.0
-0.11876,-0.17362,0.0
0.095387,0.19248,0.0
-1.0062,-1.0317,0.0
1.282,1.1667,0.0
-0.64944,-0.66288,0.0
2.2515,2.2707,0.0
-0.3953,-0.24931,0.0
-0.13154,-0.018335,0.0
0.50009,0.49702,0.0
0.81417,0.87146,0.0
1.3499,1.5359,0.0
1.0903,1.0152,0.0
0.2811,0.36088,0.0
0.36543,0.20366,0.0
1.4778,1.3498,0.0
1.228,1.1884,0.0
0.0088698,0.13138,0.0
1.8039,1.6455,0.0
-0.55712,-0.65262,0.0
-0.60768,-0.60218,0.0
-0.70038,-0.73074,0.0
0.40056,0.57891,0.0
1.4739,1.6432,0.0
0.75416,0.82263,0.0
-0.47579,-0.44785,0.0
-0.72622,-0.75829,0.0
-0.0011013,-0.078578,0.0
0.21981,0.11669,0.0
0.60578,0.65414,0.0
-0.55992,-0.54803,0.0
-0.85929,-0.95108,0.0
-0.7094,-0.67237,0.0
0.98308,0.99914,0.0
0.26581,0.22289,0.0
-0.59309,-0.42043,0.0
-0.088373,-0.13265,0.0
2.4374,1.8346,0.0
2.1826,1.7032,0.0
2.5413,1.635,0.0
2.6601,1.4156,0.0
2.0529,1.9933,0.0
2.5686,1.7861,0.0
2.273,1.6649,0.0
1.2571,2.4604,0.0
1.3722,2.2756,0.0
2.7198,1.3975,0.0
2.1518,1.7888,0.0
1.6481,2.1621,0.0
2.2233,1.9609,0.0
2.1495,1.9579,0.0
2.7359,1.5173,0.0
1.4764,2.1653,0.0
2.4902,1.7271,0.0
2.0281,2.2122,0.0
1.996,2.2172,0.0
1.8536,2.1792,0.0
1.5866,2.2917,0.0
1.8497,2.0227,0.0
2.664,1.6019,0.0
1.3568,2.5938,0.0
1.8633,2.1003,0.0
1.2093,2.3428,0.0
2.2356,1.8323,0.0
2.5085,1.6934,0.0
2.0251,2.1083,0.0
1.8308,1.964,0.0
1.8208,2.0846,0.0
2.4887,1.6864,0.0
2.7475,1.6768,0.0
1.417,2.392,0.0
2.4875,1.8324,0.0
1.9794,1.8967,0.0
1.6258,2.318,0.0
1.2255,2.4515,0.0
2.0203,2.0036,0.0
2.4497,1.607,0.0
2.5925,1.8023,0.0
2.6503,1.7005,0.0
2.1821,2.0984,0.0
2.0316,1.8309,0.0
2.248,1.8209,0.0
2.8549,1.5487,0.0
1.7366,2.035,0.0
2.6711,1.7318,0.0
2.6474,1.6722,0.0
2.8107,1.6276,0.0
1.5292,2.2613,0.0
2.3736,1.7826,0.0
2.0211,2.1146,0.0
1.6076,2.3591,0.0
1.8329,2.0947,0.0
2.6071,1.6023,0.0
1.6799,2.2843,0.0
2.3198,1.9001,0.0
2.386,1.6941,0.0
2.261,1.8356,0.0
2.7741,1.4125,0.0
2.2114,2.0458,0.0
2.0249,1.7993,0.0
1.9983,2.1103,0.0
1.8395,1.8532,0.0
1.6812,2.1289,0.0
2.039,1.9983,0.0
1.7028,2.1728,0.0
2.3132,1.9018,0.0
1.6908,2.3811,0.0
2.3679,1.6881,0.0
2.0544,1.9442,0.0
2.3671,1.6709,0.0
1.228,2.35,0.0
1.5403,2.2535,0.0
2.7662,1.7793,0.0
2.4577,1.7293,0.0
2.7354,1.5983,0.0
2.7399,1.6435,0.0
2.605,1.668,0.0
2.374,1.729,0.0
2.0452,2.1388,0.0
2.3572,1.5779,0.0
1.3721,2.4473,0.0
1.316,2.2248,0.0
2.1479,1.9176,0.0
1.6745,1.9689,0.0
1.6756,2.1929,0.0
2.1563,1.941,0.0
1.6127,2.2341,0.0
2.1479,1.9862,0.0
1.1878,2.3065,0.0
1.8743,2.1224,0.0
2.0237,1.9467,0.0
1.5958,2.3685,0.0
1.5188,2.0123,0.0
1.8489,2.2169,0.0
2.3122,1.8161,0.0
2.7526,1.5875,0.0
2.1654,1.653,0.0
2.0259,1.9723,0.0
1.5215,2.0769,0.0
1.2561,2.3962,0.0
2.2401,2.0764,0.0
2.3905,1.7111,0.0
1.6031,2.2825,0.0
1.5753,2.2659,0.0
2.5769,1.6505,0.0
2.1853,1.7709,0.0
1.5112,2.23,0.0
2.8163,1.6366,0.0
1.8094,2.378,0.0
2.514,1.8676,0.0
2.2759,1.896,0.0
2.9129,1.5981,0.0
1.957,1.9867,0.0
2.377,1.4411,0.0
1.9321,1.9644,0.0
1.7858,2.1293,0.0
